Country,State,County,City,Gender,HS_Rank,HS_Class_Size,SType,IUPCollege,Program,HighestTest,GPA,Black,White,Asian,Hawaiian,Indian,Decision,FAFSA
,PA,Cambria,Ebensburg,F,1,69,N,NM,BIOL-PMED,1260,4,N,Y,N,N,N,AD,Y
,PA,Allegheny,Pittsburgh,F,9,124,N,NM,BIOL-PMED,1320,4.42,N,Y,N,N,N,AD,N
,PA,Montgomery,Norristown,F,,,N,HS,PLSC-PLAW,,,N,Y,N,Y,N,,N
,PA,Lycoming,Williamsport,F,,,N,ED,BTED,,,Y,N,N,N,N,,Y
,NY,Dutchess,Poughquag,F,413,696,N,HH,FCSE,980,2.8,N,Y,N,N,N,AP,Y
,MD,Carroll,Westminster,M,217,286,N,UC,EXPL-UC,850,2.73,N,Y,N,N,N,AP,Y
,VA,Arlington,Arlington,F,,,N,UC,EXPL,1110,3.89,N,Y,N,N,N,AD,Y
,PA,Cambria,Johnstown,F,,,N,UC,EXPL-UC,790,2.8,N,Y,N,N,N,AP,Y
,PA,Washington,Washington,F,63,95,N,UC,EXPL-UC,1020,2.45,Y,Y,N,N,N,AD,Y
,PA,Centre,Philipsburg,M,35,126,N,BU,MKTG,980,3.5,N,Y,N,N,N,AD,N
,PA,Montgomery,Harleysville,F,,,N,NM,NASC-PDNT,930,,Y,N,N,N,N,AC,Y
,PA,Delaware,Wayne,F,,,N,UC,EXPL-BU,1050,,N,Y,N,N,N,,Y
,PA,Somerset,Windber,F,38,94,N,BU,ACCT,1140,3.9,N,Y,N,N,N,AC,Y
,PA,Bedford,New Paris,M,1,116,N,NM,ENVE,1370,4,N,Y,N,N,N,PC,Y
,PA,York,Hanover,F,249,299,N,HH,NURS,860,2.24,N,Y,N,N,N,RJ,Y
,PA,Allegheny,Pittsburgh,M,,,N,UC,EXPL-BU,940,2.81,N,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,NM,PSYC,970,2.9,Y,Y,N,N,N,AD,N
,PA,Allegheny,Pittsburgh,F,,,N,NM,PSYC,850,3.7,N,Y,N,N,N,AD,N
,PA,Erie,Erie,F,,,N,HH,NUTN-DIET,1020,3.36,N,Y,N,N,N,AD,Y
,PA,Cambria,Johnstown,M,,,N,HH,NURS,1290,4,N,Y,N,N,N,AD,Y
,PA,Berks,Reading,F,32,812,N,NM,PSYC,1110,5.59,N,N,N,N,N,AC,Y
,PA,Lycoming,Williamsport,F,109,365,N,NM,PSYC,950,2.9,N,Y,N,N,N,AD,N
,PA,Northampton,Nazareth,F,204,381,N,NM,PSYC,1100,2.9,N,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,12,471,N,NM,PSYC,1060,4,N,N,Y,N,N,AD,Y
,NY,Rockland,Stony Point,F,,,N,BU,HRMG,1040,2,N,Y,N,N,N,RJ,Y
,PA,Westmoreland,New Kensington,F,29,117,N,ED,COMM-MDMK,1280,3.48,N,Y,N,N,N,AD,Y
,PA,Clinton,Farrandsville,F,19,283,N,NM,BIOL-PMED,1210,4,N,Y,N,N,N,AC,Y
,PA,Philadelphia,Philadelphia,F,,,N,NM,PSYC,910,4.02,Y,N,N,N,N,AD,Y
,PA,Westmoreland,Latrobe,F,135,302,N,HH,PESP-EXSC,990,3.36,N,Y,N,N,N,AD,Y
,PA,Luzerne,Hazleton,M,97,760,N,BU,ACCT,1050,4,N,Y,N,N,N,AD,Y
,MD,Montgomery,Rockville,F,,,N,NM,NASC-PPTH,940,3.65,N,Y,N,N,N,PC,Y
,PA,Chester,Honey Brook,M,230,263,N,UC,EXPL-BU,1160,2.83,N,Y,N,N,N,AC,Y
,PA,Philadelphia,Philadelphia,F,4,70,N,HS,ENGL-WRST,870,3.84,Y,N,N,N,N,AC,Y
,PA,Allegheny,Monroeville,F,134,271,N,UC,EXPL-BU,1160,2.98,N,Y,Y,N,N,AD,Y
,PA,Bucks,Newtown,M,,,N,UC,EXPL,990,2.09,N,Y,N,N,N,RJ,N
,PA,Berks,Mohrsville,M,,,N,HS,SSED-HIST,,,N,Y,N,N,N,,N
,PA,Lycoming,Muncy,F,17,66,N,NM,BIOL-PVET,1240,3.7,N,Y,N,N,N,AP,Y
,PA,Northampton,Nazareth,M,293,381,N,BU,MKTG,1030,2.2,N,N,N,N,N,,N
,PA,Luzerne,Hazleton,F,160,760,N,UC,EXPL,1020,3.9,N,N,N,N,N,AC,Y
,MD,Washington,Hagerstown,M,67,202,N,NM,BIOL-PMED,1240,3.17,N,Y,N,N,N,AD,Y
,PA,Westmoreland,Hyde Park,F,51,257,N,HH,NURS,1100,4,N,Y,N,N,N,,N
,PA,Washington,McMurray,F,,,N,ED,SPLP,1190,4.11,N,Y,N,N,N,,N
,PA,Fulton,McConnellsburg,F,,,N,UC,EXPL-BU,,,N,Y,N,N,N,,N
,PA,Blair,Duncansville,F,58,265,N,NM,BIOL-PMED,1260,3.6,N,Y,N,N,N,,N
,PA,Indiana,Hillsdale,F,5,59,N,ED,ECSP,1100,3.95,N,Y,N,N,N,,N
,PA,Lehigh,Macungie,F,,,N,HS,SOC,,,Y,N,N,N,N,,N
,PA,Crawford,Meadville,F,,,N,NM,BIOL-PMED,,,N,Y,N,N,N,,N
,PA,Butler,Slippery Rock,F,26,169,N,NM,BIOL-PVET,1050,4.04,N,Y,N,N,N,,N
,PA,Clearfield,Ramey,F,,,N,ED,ECSP,,,N,Y,N,N,N,,Y
,PA,Allegheny,Moon Twp,M,,,N,HS,SSED-HIST,,,N,Y,N,N,N,,N
,PA,Butler,Butler,F,,,N,BU,ACCT,,,N,Y,N,N,N,,N
,PA,Lackawanna,Blakely,F,,,N,NM,NASC-BS,,,N,Y,N,N,N,,N
,PA,Allegheny,Sewickley,F,,,N,UC,EXPL-BU,1140,3.96,N,N,N,N,N,,N
,PA,Elk,Kersey,F,,,N,HH,NURS,1070,,N,Y,N,N,N,,N
,PA,Bucks,Yardley,F,,,N,HS,ITST,,,N,Y,N,N,N,,N
,PA,Armstrong,Kittanning,F,155,170,N,FA,ART-STUDIO,,2.43,N,Y,N,N,N,,N
,PA,Allegheny,Wilkinsburg,M,,,T,HS,JRNL,,,Y,N,N,N,N,,N
,PA,Blair,Altoona,F,,,N,ED,SPLP,,,N,N,N,N,N,,N
,PA,Philadelphia,Philadelphia,F,28,51,N,NM,PSYC,860,2.75,Y,N,N,N,N,AD,Y
,PA,Montgomery,Willow Grove,M,,,N,ED,BTED,,,N,Y,N,N,N,,N
,PA,Lycoming,Jersey Shore,F,,,N,HH,NURS,,,N,Y,N,N,N,,N
,PA,Chester,Coatesville,F,115,432,N,HH,NURS,,3.5,N,N,N,N,N,,N
,PA,Blair,Hollidaysburg,F,138,265,N,HH,NURS,900,3.5,N,Y,N,N,N,,N
,PA,Westmoreland,Irwin,F,,,N,ED,ECSP-URBN,930,,N,Y,N,N,N,,N
,PA,Westmoreland,Greensburg,F,,,N,NM,NASC-PPHA,1220,,N,Y,N,N,N,,N
,PA,Cambria,Gallitzin,F,,,N,HH,NURS,1100,,N,Y,N,N,N,,N
,PA,Westmoreland,Jeannette,M,111,306,N,HS,PLSC-PLAW,1200,3.75,N,Y,N,N,N,,N
,PA,Adams,New Oxford,M,,,N,ED,ECSP,900,3.27,N,Y,N,N,N,,N
,PA,Westmoreland,Latrobe,F,,,N,HH,FSMR,1110,,N,Y,N,N,N,,N
,PA,Allegheny,Pittsburgh,M,,,N,UC,EXPL-STEM,,,Y,N,N,N,N,,N
,PA,Butler,Slippery Rock,F,,,N,FA,MUED,,,N,Y,N,N,N,,N
,PA,Westmoreland,Irwin,M,,,N,HS,ECON,,,N,Y,N,N,N,,N
,PA,Allegheny,Jefferson Hills,F,,,N,HH,CRIM-HH,940,2.79,N,Y,N,N,N,,N
,PA,Erie,Erie,F,,,N,HS,SPAN,1400,,N,Y,N,N,N,,N
,PA,Butler,Saxonburg,F,,,N,HH,NURS,1210,,N,Y,N,N,N,,N
,PA,Allegheny,Sewickley,F,,,N,UC,EXPL,,2.86,N,Y,N,N,N,,N
,PA,Washington,Washington,F,,,N,HS,PLSC-PLAW,,,Y,Y,N,N,N,,N
,PA,Chester,Downingtown,F,,,N,HH,NURS,,,Y,Y,N,N,N,,N
,PA,Bucks,Jamison,F,,,N,HH,NURS,1340,,N,Y,N,N,N,,N
,PA,Lycoming,Montoursville,F,,,N,HS,ENGL-LTCL,,,N,Y,N,N,N,,N
,PA,Erie,Erie,M,,,N,NM,PSYC,,,N,N,N,N,N,,N
,PA,Allegheny,Bethel Park,F,,,N,NM,BIOL-PMED,1100,,N,Y,N,N,N,,N
,PA,Westmoreland,North Huntingdon,M,,,N,BU,FIN,1030,,N,Y,N,N,N,,N
NI,,,AKURE,M,,,N,HH,NURS,,,Y,N,N,N,N,,N
,PA,Bucks,Chalfont,M,,,T,HH,CRIM-HH-PLAW,1060,,N,Y,N,N,N,,N
,PA,Mercer,Hermitage,F,6,151,N,NM,CHEM-PMED-BS,1460,4,N,Y,N,N,N,AD,N
,PA,Westmoreland,Derry,F,57,178,T,NM,PSYC,,3.8,N,Y,N,N,N,AC,Y
,PA,Armstrong,Leechburg,F,119,290,N,HS,JRNL,960,3.5,N,Y,N,N,N,AC,N
,PA,Delaware,Aston,F,,,N,ED,MIDL-ENLA,980,3.67,N,Y,N,N,N,AD,N
,PA,Chester,West Chester,F,,,N,NM,MATH-APMA,,,N,Y,N,N,N,,N
,PA,Chester,Lincoln University,M,,,N,NM,COSC-CYBR,,,N,Y,N,N,N,,N
,PA,Allegheny,Pittsburgh,M,43,118,N,HH,PESP-EXSC,1070,3.68,Y,N,N,N,N,AD,Y
,PA,Delaware,Clifton Heights,F,,,N,AA,PUBH-BHMN,1080,,Y,N,N,N,N,,N
,PA,Lehigh,Coopersburg,F,,,N,HH,NURS,1160,3.36,N,Y,N,N,N,AC,N
,PA,Allegheny,Elizabeth,F,,,N,ED,ECED,1040,3.86,N,Y,N,N,N,AD,Y
,OH,Summit,Akron,F,,,N,HH,PESP-EXSC,1110,3.46,Y,N,N,N,N,AC,N
,PA,Luzerne,Hunlock Creek,F,,,N,NM,BIOL-PMED,,,N,Y,N,N,N,,Y
,PA,Luzerne,Dallas,M,101,212,N,HH,NURS,1040,3.6,N,Y,N,N,N,AC,Y
,PA,Columbia,Berwick,M,94,188,N,BU,ACCT,950,3.1,N,Y,N,N,N,AD,N
,PA,Delaware,Brookhaven,F,82,164,N,HH,NURS,,2.01,Y,N,N,N,N,,N
,PA,Delaware,Broomall,F,190,273,N,HH,HOSP-AS,930,3,N,Y,N,N,N,AD,N
,NJ,Burlington,Burlington,M,,,N,NM,COSC-BA,,2.97,Y,N,N,N,N,,N
,OH,Summit,Barberton,F,17,226,N,UC,EXPL,1140,3.88,N,Y,N,N,N,AC,N
,PA,Westmoreland,Trafford,F,,,N,BU,MKTG,1280,4.32,N,Y,N,N,N,AC,Y
,PA,Westmoreland,Greensburg,F,374,433,N,HH,NURS,860,2,N,N,N,N,N,RJ,N
,PA,Berks,Reading,M,,,N,ED,BTED,,,Y,N,N,N,N,,Y
,PA,Beaver,Ambridge,M,77,177,N,HH,NURS,1060,3.32,N,Y,N,N,N,AD,Y
,PA,Bucks,Morrisville,F,,,N,HS,JRNL,1360,4.27,N,Y,N,N,N,AC,Y
,PA,Dauphin,Hershey,F,,,N,BU,MGMT-GNRL,990,2.8,Y,N,N,N,N,AD,Y
,PA,Snyder,Beaver Springs,F,,,N,HH,NUTN-DIET,,,N,Y,N,N,N,,N
,PA,Chester,Phoenixville,F,,,N,HH,NMDT,1080,,N,Y,N,N,N,AD,Y
,PA,York,New Freedom,F,7,231,N,UC,EXPL-BU,1510,4.54,N,Y,N,N,N,AC,Y
,PA,Butler,Butler,M,77,496,N,HH,NURS,1170,3.92,N,Y,N,N,N,AC,Y
,PA,Bucks,Langhorne,F,223,634,N,HH,HOSP,,3.6,N,Y,N,N,N,AC,Y
,PA,Armstrong,Templeton,M,,,N,ED,GNSTU-AA,,,N,Y,N,N,N,,N
,PA,Washington,Washington,F,1,249,N,NM,PSYC,1350,4.75,N,Y,N,N,N,AC,N
,PA,Montour,Danville,F,,,N,UC,EXPL,1210,4,N,Y,N,N,N,AC,Y
,PA,Westmoreland,Edmon,M,,,N,NM,BIOL-PMED,1210,4.13,N,Y,N,N,N,AC,N
,PA,Philadelphia,Philadelphia,F,74,94,N,NM,PSYC,820,2.97,Y,N,N,N,N,AD,Y
,PA,Berks,Reading,F,136,448,N,ED,SPLP,1070,3.5,N,N,N,N,N,AC,Y
,MD,Washington,Smithsburg,F,74,156,N,HH,CRIM-HH,,3.19,N,Y,N,N,N,AD,N
,NJ,Somerset,Hillsborough,F,,,N,HH,FSMR,1090,3.1,N,Y,N,N,N,AD,Y
,PA,Allegheny,Gibsonia,M,,,N,BU,ACCT,1100,2.97,N,Y,N,N,N,AD,N
,PA,Centre,State College,F,154,287,N,ED,BTED,870,3.5,N,N,N,N,N,AD,N
,PA,Lancaster,Lancaster,M,118,266,N,ED,BTED,1120,3.41,N,N,N,N,N,AD,N
,MD,Calvert,Port Republic,F,130,275,N,FA,MUED,1040,3.01,N,Y,N,N,N,AC,Y
,PA,Cumberland,Shippensburg,F,27,246,N,HH,NURS,1100,4.09,N,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,HS,SOC-HMSV,800,3.88,Y,N,N,N,N,AC,Y
,PA,York,New Freedom,F,75,241,N,HH,NURS,1110,3.9,N,N,Y,N,N,AD,Y
,PA,Bucks,Quakertown,F,197,391,N,ED,ECSP,1080,3.14,N,N,Y,N,N,AC,Y
,PA,Blair,Altoona,F,103,502,N,ED,ECSP,1020,3.8,N,Y,N,N,N,AD,N
,PA,Susquehanna,Thompson,F,4,59,N,NM,COSC-BA,1220,4,N,Y,N,N,N,AD,Y
,PA,Lancaster,Lancaster,F,97,577,N,BU,MKTG,1180,3.82,N,Y,N,N,N,AD,Y
,PA,Lehigh,Allentown,F,,,N,BU,MKTG,1170,3.64,Y,Y,N,N,N,AD,Y
,PA,Lycoming,Williamsport,F,,,N,ED,ECED,,,N,Y,N,N,N,,N
,PA,Washington,Mc Donald,F,250,380,N,ED,ECED,1070,3.07,N,Y,N,N,N,AD,N
,PA,Mercer,Hermitage,F,30,151,N,NM,PSYC,1050,4,N,Y,N,N,N,AD,Y
,PA,Columbia,Bloomsburg,F,30,75,N,HH,NURS,1070,3.7,N,Y,N,N,Y,AC,N
,PA,Lebanon,Palmyra,F,112,274,N,HH,NURS,1120,3.24,N,Y,N,N,N,AD,Y
,PA,Cambria,Johnstown,F,36,103,N,HH,SHE,1220,3.8,N,Y,N,N,N,AD,Y
,PA,Dauphin,Highspire,F,7,74,N,HH,HOSP,930,3.5,Y,Y,N,N,N,AD,Y
,PA,Westmoreland,New Kensington,F,,,N,ED,GNSTU-AA,,,N,Y,N,N,N,,N
,PA,Mifflin,Belleville,F,1,11,N,HH,NURS,1040,3.94,N,Y,N,N,N,AC,Y
,PA,Jefferson,Brookville,F,,,N,HH,NURS,,,N,Y,N,N,N,,N
,PA,Bucks,Newtown,F,,,N,UC,EXPL-HHS,1030,2.72,N,Y,N,N,N,AC,N
,PA,Lancaster,Willow Street,F,212,266,N,UC,EXPL-UC,1040,2.46,N,Y,N,N,N,AD,N
,PA,Bucks,Furlong,M,,,N,FA,MUPF-BFA,,,N,Y,N,N,N,,Y
,PA,Philadelphia,Philadelphia,F,,,N,NM,BIOL-PMED,1040,3.17,Y,N,N,N,N,AD,Y
,PA,Delaware,Darby,M,53,138,N,HH,HOSP-AS,,2.73,Y,N,N,N,N,,N
,PA,Allegheny,Glassport,F,,,N,NM,BIOL-PMED,,3.3,Y,N,N,N,N,,N
,PA,Lycoming,Picture Rocks,M,,,N,BU,MKTG,1040,3.62,N,Y,N,N,N,AD,N
,PA,Huntingdon,Huntingdon,F,,,N,HS,JRNL,,,N,Y,N,N,N,,N
,PA,Pike,Hawley,F,47,275,N,NM,BIOL-PMED,1170,4.11,N,Y,N,N,N,AC,Y
,PA,Philadelphia,Philadelphia,F,58,97,N,HS,PLSC,1070,2.9,N,N,Y,N,N,AC,Y
,PA,Westmoreland,Latrobe,F,161,308,N,ED,MIDL-ENLA,940,3.23,N,Y,N,N,N,AD,Y
,PA,Chester,Chester Springs,F,,,N,UC,EXPL,1060,3.09,N,Y,N,N,N,AD,Y
,PA,Mifflin,Lewistown,F,65,396,N,ED,ECED,1190,3.8,N,Y,N,N,N,AD,N
NI,,,Oshodi,F,,,T,BU,ACCT,,,N,N,N,N,N,,N
,NY,Suffolk,Smithtown,F,,,N,HH,FSMR,1160,3.54,N,Y,N,N,N,AD,Y
,PA,Crawford,Meadville,F,,,N,UC,EXPL-UC,950,2.4,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-UC,890,,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,ED,BTED,920,3.1,Y,N,N,N,N,AD,Y
,PA,Lackawanna,Dunmore,F,23,111,N,ED,SPLP,1180,3.63,N,Y,N,N,N,AC,N
,PA,Blair,Duncansville,M,233,278,N,UC,EXPL-BU,870,2.8,N,Y,N,N,N,AD,Y
,PA,Wyoming,Tunkhannock,F,22,193,N,ED,ECED,1230,4,N,Y,N,N,N,AD,Y
,OH,Mahoning,Youngstown,M,82,326,N,NM,COSC-SWEN,1140,3.74,N,Y,N,N,N,AC,N
,PA,Chester,Downingtown,F,,,N,HS,SSED-HIST,1050,2.89,N,Y,N,N,N,AD,Y
,PA,Lackawanna,Dunmore,F,29,111,N,HH,NURS,1040,3.6,N,N,Y,N,N,AC,N
,PA,Allegheny,Pittsburgh,F,107,118,N,HH,CDFR,890,2.42,Y,N,N,N,N,RJ,N
,PA,Bucks,Langhorne,F,,,N,HH,CRIM-HH-PLAW,1020,3.61,N,Y,N,N,N,AD,N
,PA,Monroe,East Stroudsburg,F,178,330,N,FA,MUPF-BFA,,3.22,Y,N,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,NM,BIOL-BA,1090,3.81,N,N,N,N,N,AD,Y
,PA,Cumberland,Carlisle,F,,,N,NM,CHEM-BS,1310,4.13,N,Y,N,N,N,AD,Y
,PA,Berks,Reading,F,38,294,N,HH,NURS,1110,4.12,N,Y,N,N,N,AD,N
,PA,Butler,Sarver,M,133,140,N,BU,MGMT-ESBU,1020,2.14,N,Y,N,N,N,AC,N
,MD,Saint Marys,Hollywood,F,180,398,N,NM,MATH-ACTU,1070,3.44,N,Y,N,N,N,AD,N
,PA,Chester,Oxford,M,220,332,N,HH,FSMR,1040,2.58,N,Y,N,N,N,AD,Y
,PA,Dauphin,Harrisburg,F,44,300,N,NM,PSYC,,3.66,Y,N,N,N,N,AC,Y
,PA,Cambria,Johnstown,F,17,103,N,HH,CRIM-HH,1300,4,N,N,N,N,N,AD,Y
,PA,Delaware,Darby,F,,,N,UC,EXPL-UC,800,2.22,Y,N,N,N,N,AD,N
,PA,Berks,West Reading,F,135,144,N,BU,MKTG,850,2.18,N,N,N,N,N,RJ,Y
,PA,Allegheny,Pittsburgh,M,105,222,N,UC,EXPL-BU,1210,3.57,N,Y,N,N,N,AD,Y
,PA,Delaware,Brookhaven,F,,,N,HH,CRIM-HH,940,3.87,Y,N,N,N,Y,AD,N
,PA,Erie,Erie,F,,,N,FA,MUED,1260,3.91,N,Y,N,N,N,AC,Y
,PA,Montgomery,Horsham,F,78,409,N,ED,SPLP,1270,3.93,N,Y,N,N,N,AC,N
,PA,Chester,Berwyn,M,,,N,BU,FIN,970,2.55,Y,N,N,N,N,AD,N
,PA,Centre,Julian,M,21,127,N,UC,EXPL,1230,3.99,N,Y,N,N,N,AD,Y
,PA,Indiana,Indiana,F,,,N,ED,SPLP,980,3.72,N,Y,N,N,N,AP,Y
,PA,Allegheny,Plum,M,,,N,UC,EXPL,1030,3.09,N,Y,N,N,N,AC,N
,PA,Allegheny,Natrona Heights,F,84,165,N,NM,PSYC,1100,3,N,Y,N,N,N,AP,Y
,PA,Washington,Washington,F,22,249,N,BU,FIN,1210,4.45,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL-STEM,950,2.95,Y,N,N,N,N,AD,N
,PA,Chester,West Chester,F,,,N,NM,PSYC,960,2.63,N,Y,N,N,Y,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,NM,BIOL-PMED,,3.76,N,N,N,N,N,,N
,PA,Jefferson,Summerville,F,,,N,UC,EXPL-ARTS,980,3.44,N,Y,N,N,N,AC,N
,PA,Blair,Duncansville,F,153,278,N,HS,HIST,940,3.3,N,Y,N,N,N,AC,Y
,PA,Allegheny,Pittsburgh,F,30,90,N,HH,FSMR,870,2.58,Y,N,N,N,N,AC,N
,PA,Northampton,Nazareth,M,207,375,N,HH,HOSP,1110,2.9,N,Y,N,N,N,AP,Y
,PA,Mifflin,Reedsville,F,,,T,HH,HDFS,,3.4,N,Y,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,M,,,N,NM,COSC-SWEN,890,2.17,Y,N,N,N,N,RJ,N
,PA,Philadelphia,Phila,F,,,N,ED,GNSTU-AA,,3.4,Y,N,N,N,N,,N
,PA,Philadelphia,Philadelphia,F,,,N,ED,BTED,850,,Y,N,N,N,N,,N
,PA,Elk,Kersey,F,71,150,N,ED,ECSP,880,3.7,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,F,,,N,HH,NURS,710,2,Y,N,N,N,N,RJ,N
,PA,Philadelphia,Philadelphia,F,,,N,HS,SOC,850,2.88,Y,N,N,N,N,AD,Y
,MD,Montgomery,Silver Spring,F,,,N,HH,NURS,,,N,N,N,N,N,,N
,PA,Cambria,Cresson,F,33,132,N,ED,MIDL-MATH,1210,4,N,Y,N,N,N,AD,Y
,PA,Lancaster,Mount Joy,F,454,570,N,ED,BTED,,2.75,Y,Y,N,N,N,,N
,PA,Chester,Chester Springs,M,,,N,ED,COMM-PROD,1050,2.67,N,Y,N,N,N,PC,Y
,PA,Bucks,Langhorne,F,438,634,N,FA,ARED,860,2.68,N,Y,N,N,N,AC,N
,PA,Allegheny,Pittsburgh,F,,,N,HH,PESP-PATL,,,Y,N,N,N,N,,N
,PA,Northumberland,Coal Township,F,7,153,N,UC,EXPL,1230,4,N,Y,N,N,N,AC,N
,PA,Lycoming,Jersey Shore,M,,,T,HH,CRIM-HH,880,,N,Y,N,N,N,,N
,PA,Lawrence,New Castle,F,94,152,N,BU,MGMT-GNRL,900,3.09,Y,N,N,N,N,AD,Y
,PA,Blair,Hollidaysburg,F,163,278,N,UC,EXPL,880,3.3,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,BU,FIN,920,3.2,Y,N,N,N,N,AD,Y
,PA,Lycoming,Jersey Shore,F,72,172,N,HH,NUTN-DIET,910,3.6,N,Y,N,N,N,AD,N
,PA,Delaware,Upper Darby,M,,,N,HH,PESP-PATL,1150,2.9,Y,N,N,N,N,AD,Y
,PA,Cambria,Johnstown,M,,,N,BU,MGMT-ESBU,900,3.8,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL-UC,960,2.4,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL,790,1.9,Y,N,N,N,N,RJ,N
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-UC,840,2.7,Y,N,N,N,N,AD,Y
,PA,Carbon,Jim Thorpe,F,78,131,N,BU,ACCT,920,2.9,N,N,N,N,N,,N
,PA,Philadelphia,Philadelphia,F,,,N,HS,ECON-PLAW,970,2.5,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,32,150,N,UC,EXPL-HHS,640,3.15,Y,N,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,F,,,N,NM,BIOL-PMED,1010,3.2,Y,N,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,F,,,N,UC,EXPL-EDU,780,3.76,N,N,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,M,,,N,BU,MGMT-GNRL,,,Y,N,N,N,N,,N
,DE,New Castle,Newark,F,,,N,NM,BIOL-PMED,,,Y,N,N,N,N,,N
,NJ,Union,Hillside,F,9,203,N,NM,BIOL-PMED,1010,4,Y,N,N,N,N,AD,Y
,PA,Indiana,Indiana,M,129,203,N,NM,COSC-BA,1070,2.98,N,Y,N,N,N,AP,Y
,PA,Allegheny,McKeesport,M,,,N,HS,ECON-PLAW,1080,2.63,N,Y,N,N,N,AD,Y
,PA,Northampton,Nazareth,F,260,381,N,BU,MKTG,,2.4,N,N,Y,N,N,,N
,PA,Westmoreland,Vandergrift,M,224,292,N,HH,SHE,1110,2.4,N,Y,N,N,N,AP,Y
,PA,Westmoreland,New Kensington,M,66,124,N,UC,EXPL-UC,760,2.47,Y,N,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,M,,,N,NM,ENVE,1040,2.7,Y,N,N,N,N,AD,Y
,PA,Westmoreland,Scottdale,M,,,N,FA,MUED,1150,3.39,N,Y,N,N,N,AP,Y
,PA,Allegheny,Monroeville,M,,,N,UC,EXPL-UC,890,,N,Y,N,N,N,AD,Y
,PA,Allegheny,Turtle Creek,M,,,N,ED,ECED,,,Y,N,N,N,N,,N
,PA,Cambria,South Fork,F,39,136,N,HH,NURS,1140,3.75,N,Y,N,N,N,AP,Y
,PA,Lehigh,Allentown,M,615,665,N,HH,CRIM-HH,880,1.28,Y,N,N,N,N,,N
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL-UC,930,2.43,Y,N,N,N,N,AD,N
,PA,Allegheny,Pittsburgh,F,49,265,N,ED,ECED,1050,3.66,Y,Y,N,N,N,AP,Y
,PA,Westmoreland,Arnold,F,46,124,N,NM,PSYC,1020,3.04,Y,Y,N,N,N,AD,N
,PA,Westmoreland,Greensburg,F,,,N,HH,NURS,,,N,Y,N,N,N,,N
,NJ,Camden,Camden,F,,,N,NM,PSYC,1150,,Y,N,N,N,N,,Y
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL-UC,930,2.35,Y,N,N,N,N,AD,Y
,PA,Indiana,Indiana,M,17,2030,N,NM,CHEM-BS,1410,4.14,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,M,,,N,HH,CRIM-HH-PLAW,860,2.5,Y,N,N,N,N,AP,Y
,PA,Allegheny,Jefferson Hills,F,52,215,T,HH,CRIM-HH,,3.74,N,Y,N,N,N,AP,Y
,PA,Philadelphia,Philadelphia,M,,,N,UC,EXPL-UC,760,2.56,Y,N,N,N,N,AD,Y
,PA,Clinton,Mill Hall,M,83,283,N,NM,ENVE,980,3.9,N,Y,N,N,N,AP,Y
,PA,Berks,Mertztown,F,17,110,N,UC,EXPL,1270,4,N,Y,N,N,N,AD,N
,PA,Montgomery,Ambler,F,,,N,NM,PSYC,1210,3.79,Y,N,N,N,Y,AD,N
,PA,Beaver,Beaver,F,,,N,UC,EXPL,,,N,Y,N,N,N,,N
,PA,Allegheny,East Pittsburgh,F,73,262,N,NM,COSC-BA,970,2.96,Y,N,N,N,N,AC,Y
,PA,Franklin,Chambersburg,F,,,N,HH,NURS,1040,,N,Y,N,N,N,,N
,PA,Dauphin,Harrisburg,F,119,205,N,UC,EXPL-UC,810,2.6,N,N,N,N,N,AD,N
,PA,Philadelphia,Philadelphia,M,,,N,AA,PUBH-GLRC,800,,Y,N,N,N,N,,N
,PA,Luzerne,Nanticoke,F,30,187,N,UC,EXPL,990,4,N,Y,N,N,N,AD,Y
,PA,Philadelphia,Philadelphia,M,439,471,N,ED,BTED,,2.33,N,N,N,N,N,,N
,PA,Bucks,Quakertown,M,,,N,BU,INTB,,,N,N,Y,N,N,,N
